order_id,customer_id,order_date,total_amount
37199,6730,2024-08-10,1905.08
37200,47842,2021-12-12,955.24
37201,49179,2022-03-16,111.53
37202,2215,2021-08-22,1096.24
37203,21218,2023-05-07,1388.6
37204,11940,2023-05-20,238.42
37205,2625,2021-11-26,1380.65
37206,39795,2022-07-25,55.98
37207,3955,2022-11-10,941.93
37208,6708,2024-02-10,1886.84
37209,45830,2023-11-10,1449.09
37210,35858,2024-05-01,123.78
37211,41230,2023-11-21,1345.53
37212,29866,2021-02-22,490.84
37213,44730,2021-06-01,82.65
37214,14040,2021-08-19,1253.18
37215,22652,2021-11-02,142.89
37216,21458,2020-10-09,96.21
37217,40457,2024-03-09,1434.72
37218,4419,2021-03-31,434.89
37219,24993,2025-01-28,1343.86
37220,241,2024-05-27,562.3
37221,15074,2024-08-14,162.33
37222,336,2024-01-24,664.11
37223,19355,2021-12-01,273.06
37224,14292,2020-09-11,1968.66
37225,11206,2024-09-21,476.32
37226,22285,2024-08-26,1414.39
37227,34688,2024-04-18,1370.78
37228,8152,2023-08-18,407.14
37229,46171,2020-03-15,1873.46
37230,48932,2022-08-04,1563.99
37231,44634,2021-07-24,1486.33
37232,3588,2023-11-01,836.51
37233,31526,2024-06-24,1201.68
37234,22828,2021-10-16,449.81
37235,13808,2024-04-04,1983.6
37236,25526,2023-11-28,1860.74
37237,29000,2021-11-19,1640.62
37238,19815,2020-06-18,1373.59
37239,4334,2025-01-10,169.95
37240,41957,2020-11-21,975.31
37241,14275,2020-11-16,1713.33
37242,4950,2022-11-05,761.2
37243,31849,2023-04-27,1416.91
37244,36067,2024-10-05,1187.77
37245,15512,2024-10-08,318.18
37246,40955,2024-05-11,574.31
37247,33652,2020-04-30,339.71
37248,42356,2022-03-10,153.95
37249,29681,2023-09-05,1663.56
37250,43794,2021-08-21,752.28
37251,25905,2023-04-17,452.09
37252,46242,2023-07-12,1383.77
37253,21328,2021-12-14,1002.38
37254,47208,2022-10-15,323.08
37255,27121,2024-09-10,289.16
37256,45714,2022-10-18,859.08
37257,10721,2021-02-22,1398.79
37258,14285,2023-09-19,1222.45
37259,11162,2023-11-27,375.35
37260,2356,2022-05-04,1445.96
37261,13749,2025-01-18,605.3
37262,17617,2020-09-23,1406.51
37263,32797,2020-06-20,1233.12
37264,999,2023-08-12,319.97
37265,10744,2022-06-11,759.04
37266,39904,2022-03-11,1494.12
37267,34635,2022-11-06,1521.84
37268,39862,2024-12-30,1777.6
37269,38012,2021-02-16,417.31
37270,30603,2024-07-03,700.82
37271,11050,2024-02-02,193.15
37272,27309,2022-06-08,1872.34
37273,26575,2024-09-03,1600.11
37274,20857,2021-02-18,285.37
37275,5330,2020-10-26,120.89
37276,5108,2024-12-10,1309.68
37277,5552,2021-06-19,1283.53
37278,17202,2024-08-20,1289.79
37279,36785,2020-05-01,1379.44
37280,31846,2024-10-26,502.63
37281,17776,2020-06-18,1512.23
37282,12939,2022-01-15,368.3
37283,9378,2025-01-22,670.81
37284,40235,2022-05-06,1545.88
37285,17303,2020-12-30,908.86
37286,47722,2025-02-26,972.2
37287,36408,2024-03-21,29.44
37288,12079,2024-12-19,1814.2
37289,20409,2022-12-09,1466.81
37290,26720,2020-05-18,359.44
37291,42917,2020-05-25,1054.7
37292,48040,2022-02-26,1158.01
37293,1337,2020-10-11,272.39
37294,49237,2024-02-08,388.42
37295,18791,2022-07-24,641.33
37296,14950,2021-11-09,1608.68
37297,8421,2021-02-26,1481.28
37298,34535,2024-01-17,1160.51
37299,49155,2023-01-07,398.39
37300,7960,2022-01-09,1572.12
37301,11940,2022-11-03,1458.01
37302,2236,2021-12-25,413.8
37303,46903,2021-10-05,1407.42
37304,20574,2024-02-20,241.65
37305,38834,2021-09-07,1894.99
37306,33384,2023-12-09,1444.68
37307,12143,2021-06-09,1351.01
37308,45912,2021-11-18,1653.77
37309,45256,2022-06-12,857.29
37310,36387,2022-10-01,1025.56
37311,38333,2024-11-24,107.2
37312,23464,2022-09-25,1439.71
37313,36863,2021-11-01,1090.35
37314,25336,2022-10-28,390.78
37315,14578,2022-11-22,1173.89
37316,23758,2020-10-15,1471.67
37317,45498,2022-05-29,33.04
37318,5260,2020-04-21,277.07
37319,11019,2024-07-29,522.85
37320,32872,2023-01-20,1977.42
37321,14548,2020-09-04,76.92
37322,48464,2022-02-21,1707.94
37323,27936,2021-07-30,342.7
37324,35580,2021-06-23,1525.54
37325,6394,2021-08-31,241.62
37326,36945,2021-10-17,985.78
37327,37992,2020-04-09,1287.08
37328,49416,2024-06-18,1806.21
37329,858,2023-12-09,930.22
37330,22028,2023-10-30,581.75
37331,18930,2025-01-04,365.48
37332,32823,2020-04-30,1637.5
37333,26105,2023-08-21,1675.37
37334,7443,2024-05-30,1333.67
37335,14363,2023-03-08,291.42
37336,10026,2024-11-02,1764.22
37337,44483,2023-04-09,831.82
37338,41695,2020-12-23,274.34
37339,36282,2020-04-05,1789.74
37340,46492,2023-10-13,1028.26
37341,31479,2025-01-09,1095.29
37342,13959,2021-07-26,617.81
37343,8448,2020-07-12,697.57
37344,10376,2023-11-13,211.65
37345,36880,2023-02-07,1080.05
37346,1146,2021-06-08,1339.92
37347,18012,2020-08-13,1354.4
37348,48778,2021-11-29,718.65
37349,45644,2021-10-18,1692.08
37350,37416,2020-08-01,291.38
37351,28830,2023-10-12,273.63
37352,39692,2021-04-07,664.87
37353,1675,2020-12-26,1312.5
37354,31318,2025-01-06,720.52
37355,12433,2024-08-20,1268.5
37356,12513,2024-07-24,944.08
37357,39255,2024-12-20,1333.02
37358,1011,2023-08-06,1792.19
37359,47310,2025-02-12,1507.6
37360,45442,2020-05-02,172.35
37361,39262,2020-04-18,298.25
37362,48097,2024-09-18,654.36
37363,19601,2023-12-12,1556.54
37364,31152,2024-07-07,667.19
37365,49982,2023-06-28,1664.38
37366,29581,2023-05-05,775.97
37367,40490,2024-06-06,1002.97
37368,28578,2023-10-01,1595.13
37369,9385,2021-08-20,1337.09
37370,12259,2024-10-20,978.22
37371,40677,2024-11-07,668.66
37372,5773,2021-01-03,1625.98
37373,46013,2024-01-04,949.62
37374,39230,2024-10-31,1803.75
37375,503,2024-02-29,1579.3
37376,48221,2020-05-11,263.02
37377,42537,2025-02-10,1143.39
37378,16967,2021-01-08,162.88
37379,43973,2021-02-07,937.78
37380,4076,2022-12-19,77.83
37381,24325,2022-04-19,807.71
37382,34816,2023-01-05,592.08
37383,49355,2022-01-02,1827.91
37384,8396,2022-08-08,326.29
37385,20888,2022-09-26,1750.58
37386,22212,2022-08-24,995.42
37387,47234,2021-05-17,1310.73
37388,21095,2025-01-09,258.75
37389,32695,2020-04-01,1909.53
37390,3478,2023-06-14,257.28
37391,49580,2024-01-06,1301.21
37392,26843,2020-12-03,713.5
37393,37082,2024-01-16,274.75
37394,28605,2023-11-29,1222.13
37395,45017,2023-07-16,1458.86
37396,28939,2024-10-23,1287.68
37397,40725,2022-07-30,690.23
37398,21111,2021-07-02,1479.59
37399,20318,2021-09-02,1731.97
37400,32020,2020-12-04,866.41
37401,11220,2021-06-17,237.57
37402,11784,2022-08-04,951.84
37403,24949,2021-01-25,1190.93
37404,22173,2023-12-13,1971.3
37405,3849,2023-02-13,580.91
37406,42998,2021-04-02,1268.93
37407,14414,2023-02-04,1362.06
37408,15149,2022-01-27,1132.46
37409,11605,2024-06-13,1248.24
37410,28016,2022-11-24,1865.37
37411,17626,2022-03-12,30.72
37412,15153,2023-07-19,301.89
37413,16156,2023-02-17,1020.29
37414,11363,2020-10-18,1887.29
37415,11953,2023-09-19,1312.75
37416,15778,2023-06-15,1725.69
37417,13811,2020-03-25,551.07
37418,14108,2024-01-04,1493.77
37419,26064,2021-05-28,1579.82
37420,36260,2023-03-09,16.96
37421,300,2021-03-20,1063.0
37422,12518,2022-11-24,1636.79
37423,19077,2023-01-13,1786.23
37424,38937,2020-08-13,71.12
37425,31213,2023-03-18,1448.44
37426,11515,2021-03-04,1912.01
37427,20881,2021-08-02,899.17
37428,18927,2021-10-21,1536.27
37429,47951,2021-03-31,1099.63
37430,40116,2020-11-19,332.07
37431,33790,2021-05-03,1418.63
37432,34682,2023-10-15,488.8
37433,14134,2021-08-07,255.12
37434,39823,2020-08-18,1717.35
37435,34578,2020-06-18,294.35
37436,49177,2024-07-30,483.38
37437,40867,2024-08-13,415.18
37438,31284,2024-11-20,195.46
37439,36001,2024-09-12,685.71
37440,12805,2024-09-18,1767.38
37441,2789,2022-04-25,1917.15
37442,6732,2021-06-22,774.69
37443,24847,2024-04-04,1834.42
37444,23997,2022-08-26,1446.28
37445,23379,2021-05-01,1481.37
37446,9010,2022-12-04,1489.97
37447,15818,2021-04-11,877.54
37448,47677,2022-01-04,981.38
37449,10815,2021-12-04,32.36
37450,1132,2023-11-12,1132.63
37451,10801,2024-10-28,217.61
37452,46304,2024-10-11,367.76
37453,42962,2022-05-24,1611.79
37454,39509,2021-03-05,597.5
37455,1228,2022-07-07,1458.03
37456,46415,2021-09-14,1362.82
37457,207,2022-06-15,1116.88
37458,19602,2024-05-30,1316.65
37459,10491,2025-02-04,1674.73
37460,22403,2023-10-19,1372.11
37461,43783,2020-07-27,1059.26
37462,8859,2022-10-29,54.78
37463,13544,2024-03-24,965.91
37464,11329,2020-04-05,986.8
37465,24162,2022-02-14,494.73
37466,2034,2021-09-06,1192.61
37467,30223,2024-08-30,1453.12
37468,27605,2024-05-18,1112.15
37469,40428,2023-01-27,87.64
37470,4070,2024-10-28,1644.26
37471,17447,2020-10-24,49.43
37472,48522,2021-09-26,1299.91
37473,14662,2023-03-10,1451.5
37474,40128,2023-04-16,109.28
37475,19532,2024-12-19,505.17
37476,11006,2022-12-02,876.1
37477,21711,2023-05-21,1133.05
37478,26316,2023-01-04,1619.33
37479,20791,2024-10-20,440.18
37480,43725,2021-12-05,1937.51
37481,48214,2021-07-13,970.28
37482,29538,2020-12-12,449.12
37483,2335,2021-11-22,1571.9
37484,4650,2022-08-12,385.95
37485,6564,2022-12-07,373.06
37486,44706,2024-12-27,642.51
37487,761,2023-08-12,543.36
37488,44350,2021-11-10,1175.39
37489,27683,2023-12-09,391.4
37490,49962,2022-05-04,1644.66
37491,39943,2022-02-22,1802.67
37492,24615,2020-04-02,819.22
37493,4300,2022-12-06,383.77
37494,13986,2021-03-02,1379.21
37495,47782,2020-09-22,1433.35
37496,44627,2024-01-06,117.12
37497,14796,2020-05-12,1565.85
37498,37431,2020-04-16,730.13
37499,18078,2021-10-19,1427.12
37500,39330,2024-05-26,18.31
37501,42743,2024-09-19,1106.99
37502,5731,2021-06-05,306.42
37503,36782,2024-02-01,1191.82
37504,17389,2023-02-08,665.38
37505,23859,2023-06-19,393.53
37506,18001,2021-10-07,46.44
37507,19729,2025-02-09,566.17
37508,1861,2024-07-17,1066.44
37509,13659,2023-09-08,515.8
37510,11583,2024-10-03,1005.64
37511,19212,2022-01-10,578.78
37512,32802,2022-02-20,1293.93
37513,31687,2023-10-20,1105.44
37514,47527,2024-04-07,1461.06
37515,21188,2021-03-28,98.74
37516,14908,2024-07-03,1331.06
37517,20828,2023-08-22,1311.18
37518,43730,2022-03-20,1212.67
37519,40161,2020-12-02,433.75
37520,39242,2022-04-22,1526.45
37521,37593,2022-05-09,1446.54
37522,9020,2021-06-18,803.52
37523,27210,2021-04-13,147.32
37524,21097,2022-10-22,1655.65
37525,34097,2024-05-23,856.55
37526,28185,2022-01-19,1489.31
37527,13072,2023-10-09,1399.93
37528,20408,2022-11-30,1802.12
37529,40088,2021-11-04,833.61
37530,35288,2022-02-10,596.98
37531,19672,2023-09-07,513.36
37532,23836,2021-08-08,1650.46
37533,27538,2021-07-30,1441.92
37534,4974,2023-04-05,1467.91
37535,31360,2024-08-31,1153.51
37536,24147,2023-10-28,1996.26
37537,15702,2023-04-23,633.41
37538,11731,2024-07-12,1939.75
37539,10438,2023-11-09,1591.74
37540,30246,2021-06-23,260.78
37541,11166,2021-11-23,587.41
37542,13328,2020-07-20,1670.5
37543,23484,2022-09-12,819.43
37544,40284,2023-12-11,79.93
37545,8441,2020-09-11,1348.61
37546,24644,2021-05-01,829.3
37547,11902,2024-08-12,1909.7
37548,35705,2020-05-21,490.8
37549,5886,2021-01-06,742.97
37550,45121,2021-07-04,1705.46
37551,14617,2025-03-06,1919.43
37552,6530,2023-07-31,800.6
37553,17263,2024-10-14,158.99
37554,14924,2021-01-13,1475.98
37555,26762,2020-10-30,694.47
37556,21605,2023-07-08,643.84
37557,35745,2023-08-23,28.41
37558,10704,2020-11-22,127.07
37559,18716,2023-04-01,705.56
37560,44169,2022-10-28,1278.46
37561,18323,2022-09-13,603.42
37562,8788,2021-12-25,583.32
37563,3823,2024-04-17,1700.76
37564,32880,2024-08-30,1914.06
37565,22361,2025-01-10,1318.06
37566,38307,2024-08-15,1817.4
37567,33260,2023-02-07,1042.65
37568,42288,2020-11-10,927.61
37569,17174,2025-02-07,1970.64
37570,6330,2021-08-08,949.34
37571,21630,2020-03-15,135.89
37572,36208,2021-12-28,421.05
37573,38085,2021-04-11,262.55
37574,42938,2023-09-15,105.34
37575,37900,2022-12-25,1938.9
37576,10343,2021-09-29,1453.7
37577,3524,2023-10-13,855.41
37578,14467,2024-06-12,1251.14
37579,29140,2024-01-03,351.53
37580,44160,2020-09-17,379.08
37581,6777,2020-05-05,247.31
37582,21205,2021-04-02,1111.94
37583,41960,2025-03-07,1092.68
37584,32625,2023-04-24,214.37
37585,1067,2023-01-09,1652.02
37586,4050,2023-12-23,528.99
37587,5962,2020-05-22,1683.72
37588,27039,2024-01-02,654.84
37589,42337,2020-05-01,60.62
37590,6241,2022-11-01,1477.71
37591,6757,2022-12-23,796.84
37592,35627,2023-11-01,1574.06
37593,8072,2020-09-12,1266.39
37594,25500,2021-10-12,1479.36
37595,46807,2024-09-15,557.46
37596,6635,2021-08-06,1083.17
37597,39141,2024-03-07,1077.96
37598,19097,2022-07-28,1340.42
37599,43350,2021-05-23,1516.78
37600,16047,2024-04-01,172.22
37601,23591,2023-02-26,593.58
37602,17957,2022-05-10,1332.12
37603,38886,2023-09-29,1136.57
37604,15248,2021-09-27,187.86
37605,45407,2023-12-03,757.36
37606,42279,2023-01-26,1550.12
37607,13816,2021-06-19,695.74
37608,32919,2021-05-20,636.1
37609,119,2021-02-15,1626.09
37610,82,2022-07-10,270.35
37611,19094,2021-04-02,841.56
37612,7756,2020-11-04,1964.83
37613,7634,2021-05-05,1965.13
37614,27946,2023-11-02,1565.15
37615,3101,2023-08-23,775.77
37616,42347,2025-01-30,1913.47
37617,6755,2025-01-31,1871.27
37618,3024,2022-10-11,1297.3
37619,24148,2023-04-16,394.45
37620,26993,2022-05-11,1000.65
37621,49162,2023-10-29,1646.27
37622,12194,2023-01-21,264.13
37623,27885,2022-12-19,1840.66
37624,9809,2021-04-02,91.18
37625,27755,2025-01-15,546.6
37626,15470,2022-07-16,1967.01
37627,42179,2020-12-13,303.87
37628,16302,2022-11-04,1233.38
37629,27817,2024-11-20,287.94
37630,11694,2021-03-28,400.34
37631,11574,2022-02-12,430.66
37632,45547,2024-08-10,339.98
37633,33169,2020-10-17,1995.53
37634,344,2025-01-08,1332.98
37635,9638,2021-11-21,1846.42
37636,31930,2023-04-17,862.94
37637,15874,2020-05-20,1930.14
37638,49379,2023-07-27,865.31
37639,21157,2020-08-04,824.79
37640,3309,2021-12-04,1503.79
37641,4824,2023-09-04,380.22
37642,10673,2020-09-03,262.82
37643,34215,2025-02-21,1909.01
37644,16939,2021-01-20,660.65
37645,24038,2020-10-26,928.86
37646,17674,2021-03-09,1227.81
37647,6366,2020-12-15,288.05
37648,6533,2023-10-27,1727.41
37649,15008,2021-05-07,52.07
37650,5214,2021-08-03,1787.16
37651,16728,2021-07-12,176.44
37652,28799,2022-01-03,1422.0
37653,38051,2022-06-20,1521.97
37654,2486,2023-08-17,1765.2
37655,41658,2020-12-27,1595.79
37656,46294,2025-02-04,1838.97
37657,1236,2023-12-14,1598.12
37658,25088,2022-11-15,1572.8
37659,30582,2022-10-25,400.74
37660,35168,2020-12-10,1650.76
37661,9472,2024-05-08,324.36
37662,46952,2020-06-11,1270.26
37663,23767,2020-09-02,955.82
37664,41895,2021-04-10,662.99
37665,31769,2020-03-10,1871.99
37666,6868,2021-01-11,1654.49
37667,22161,2023-10-09,1118.19
37668,8045,2024-08-09,1994.13
37669,3535,2024-01-07,138.87
37670,24506,2020-03-28,1409.83
37671,42602,2021-11-08,224.12
37672,34159,2024-08-31,549.96
37673,43330,2022-01-02,1332.4
37674,40373,2021-01-17,923.15
37675,15329,2025-02-25,156.53
37676,46103,2024-11-16,1065.18
37677,13323,2023-02-19,700.01
37678,21516,2024-02-20,1943.66
37679,38455,2023-03-26,582.29
37680,25821,2024-02-12,110.83
37681,49803,2021-04-12,651.29
37682,42105,2020-11-11,1750.2
37683,4021,2023-03-02,1121.46
37684,30845,2021-08-23,1281.41
37685,30609,2021-05-26,100.82
37686,5064,2020-09-13,648.04
37687,17323,2020-03-26,664.72
37688,445,2022-10-20,754.21
37689,17398,2023-05-22,1536.75
37690,13589,2022-11-22,391.25
37691,34031,2022-12-09,1551.29
37692,31069,2021-02-13,1419.75
37693,34411,2024-12-02,398.19
37694,8075,2024-12-15,944.02
37695,42389,2022-08-21,1093.06
37696,31829,2022-03-04,1668.47
37697,48434,2020-05-31,1620.94
37698,23389,2024-01-05,1296.45
37699,33919,2024-09-27,1976.25
37700,43148,2020-05-29,404.24
37701,30015,2022-11-23,460.79
37702,48783,2021-04-15,1619.08
37703,21311,2021-04-10,463.04
37704,8857,2025-01-25,1845.99
37705,13461,2024-09-28,1830.99
37706,6078,2022-04-02,1904.96
37707,2470,2022-01-15,604.16
37708,36737,2023-06-18,694.92
37709,4687,2024-10-04,1767.7
37710,13031,2022-10-15,1094.21
37711,21038,2024-11-18,1622.5
37712,16371,2024-09-26,145.1
37713,41476,2023-05-11,1292.09
37714,5388,2020-11-14,910.98
37715,9325,2024-01-20,1136.5
37716,39676,2022-07-15,228.61
37717,2859,2022-10-18,1541.28
37718,26435,2023-06-26,1666.56
37719,23085,2021-04-22,1888.08
37720,117,2023-05-06,930.59
37721,6926,2021-11-16,1871.11
37722,36200,2021-01-31,1078.97
37723,6701,2020-04-30,576.89
37724,25048,2024-06-28,1196.21
37725,5227,2022-05-14,941.26
37726,16226,2021-01-19,1080.65
37727,9056,2024-02-28,1454.62
37728,48409,2024-05-10,913.11
37729,789,2020-07-17,153.23
37730,13410,2021-10-14,350.89
37731,9283,2022-03-26,1946.79
37732,19457,2021-03-07,1303.85
37733,28900,2021-01-27,889.84
37734,27955,2024-03-23,80.91
37735,3725,2021-10-10,1552.65
37736,33539,2024-06-18,820.52
37737,21919,2021-02-02,1890.44
37738,42228,2020-09-05,781.09
37739,31841,2022-01-27,364.85
37740,38001,2021-02-03,903.61
37741,15369,2023-09-19,784.73
37742,20753,2024-09-25,990.78
37743,22024,2022-09-09,1671.99
37744,6240,2024-04-10,884.61
37745,37356,2023-05-22,1011.85
37746,14866,2021-08-21,301.09
37747,39980,2023-08-18,645.72
37748,35435,2024-02-04,1746.79
37749,28424,2023-06-21,1803.11
37750,46982,2022-03-18,1875.41
37751,4446,2022-09-04,1668.49
37752,48271,2023-10-03,1171.64
37753,8267,2023-01-13,1394.24
37754,19062,2020-03-19,1264.36
37755,42054,2022-11-19,406.56
37756,1647,2022-09-01,1621.03
37757,3137,2021-09-28,255.84
37758,13287,2022-06-27,1802.71
37759,20848,2023-09-24,482.16
37760,13167,2023-02-02,516.34
37761,49879,2024-07-13,902.79
37762,49270,2021-03-01,128.15
37763,28704,2021-04-27,206.69
37764,3133,2022-05-11,1338.04
37765,48371,2021-02-04,161.0
37766,48209,2021-08-15,991.73
37767,36146,2022-01-16,540.72
37768,38400,2024-09-17,412.41
37769,41634,2025-02-15,271.42
37770,16088,2024-09-10,725.53
37771,37049,2024-12-21,504.09
37772,14890,2021-11-23,1853.66
37773,30755,2022-02-27,100.05
37774,10882,2024-10-23,408.73
37775,15646,2021-05-24,944.5
37776,5489,2023-12-21,1381.94
37777,688,2022-11-18,93.47
37778,21404,2024-04-10,1653.62
37779,41185,2023-02-18,74.97
37780,383,2024-10-30,135.18
37781,34284,2021-09-30,1147.38
37782,31696,2022-12-18,105.39
37783,47010,2021-03-30,39.53
37784,14843,2023-12-20,448.85
37785,28092,2022-07-25,514.12
37786,27916,2023-03-04,1021.74
37787,6843,2024-04-07,1337.0
37788,44576,2023-07-12,1130.59
37789,9503,2023-12-21,1616.18
37790,15514,2025-01-27,1049.18
37791,45846,2022-04-04,1344.39
37792,48318,2021-04-08,780.43
37793,45806,2021-08-30,10.68
37794,45968,2024-04-22,1802.31
37795,23266,2020-11-01,1640.27
37796,21750,2023-03-31,1095.75
37797,42643,2021-05-06,1418.99
37798,26387,2022-10-08,1182.69
37799,12465,2022-04-03,1453.07
37800,46306,2023-11-19,68.96
37801,38505,2024-03-05,189.83
37802,19024,2023-03-03,924.12
37803,8490,2020-08-18,1175.2
37804,25081,2023-07-07,631.35
37805,35386,2024-09-30,665.17
37806,14822,2021-05-25,22.95
37807,30352,2020-08-22,535.77
37808,19978,2021-02-27,1745.66
37809,35022,2020-12-28,1819.49
37810,10877,2023-05-12,1523.47
37811,29192,2024-12-28,1654.42
37812,38810,2021-07-14,1585.35
37813,2777,2022-03-11,1525.63
37814,12967,2023-06-05,364.02
37815,49279,2021-02-04,350.5
37816,21331,2021-03-17,1099.55
37817,26554,2024-04-09,1185.06
37818,24464,2023-04-16,1469.19
37819,20692,2023-09-24,1213.89
37820,15602,2024-10-19,976.98
37821,45053,2021-01-26,570.26
37822,26661,2024-02-03,1345.72
37823,37225,2021-11-06,1404.59
37824,11980,2021-09-23,889.3
37825,34057,2022-12-21,1838.23
37826,6742,2024-10-20,383.0
37827,47796,2024-07-13,1840.79
37828,49883,2022-10-08,623.49
37829,23670,2024-09-19,1472.38
37830,15178,2023-10-02,1179.96
37831,48571,2023-09-10,277.1
37832,36652,2020-09-01,1127.64
37833,3440,2024-08-08,219.89
37834,16118,2022-05-25,90.44
37835,42380,2020-04-29,1459.69
37836,9351,2022-10-07,575.36
37837,21893,2025-01-17,797.92
37838,9608,2021-07-28,113.55
37839,5182,2024-09-30,1068.3
37840,47998,2023-09-13,504.75
37841,16442,2020-11-25,1824.77
37842,49169,2023-02-03,1309.75
37843,6020,2021-11-21,1955.3
37844,17630,2021-12-08,1358.87
37845,7715,2025-02-10,1116.22
37846,10287,2021-12-25,262.17
37847,27739,2020-06-05,1247.64
37848,1155,2020-04-05,1941.14
37849,3746,2022-12-16,1919.05
37850,19230,2021-03-17,1341.47
37851,2314,2024-06-11,1918.53
37852,44374,2022-04-29,556.88
37853,17875,2021-01-27,484.25
37854,23086,2024-09-03,1648.1
37855,30701,2024-08-03,1778.42
37856,37751,2023-05-31,1487.62
37857,38582,2022-07-22,1820.38
37858,18874,2022-11-09,603.05
37859,21086,2023-12-19,1333.62
37860,30941,2023-06-28,1578.44
37861,17013,2024-10-19,1513.63
37862,36176,2021-08-24,1987.33
37863,48670,2021-03-29,1314.02
37864,10391,2022-01-02,1536.01
37865,28709,2024-05-12,994.73
37866,13015,2022-01-07,1714.69
37867,42674,2023-08-21,1660.87
37868,20233,2022-03-20,537.19
37869,43297,2022-09-04,227.78
37870,48778,2022-04-21,1971.57
37871,44844,2022-07-13,1132.41
37872,42865,2020-05-09,1227.88
37873,37458,2023-04-26,506.81
37874,40208,2025-02-01,1976.06
37875,14174,2021-02-18,963.97
37876,16799,2023-12-11,645.69
37877,34503,2022-10-03,529.64
37878,3485,2022-02-03,1595.95
37879,9467,2022-05-15,522.03
37880,43165,2020-03-27,20.1
37881,48735,2021-07-22,461.42
37882,18729,2023-07-25,1520.03
37883,5647,2023-12-25,423.71
37884,43132,2020-08-02,1049.91
37885,16879,2025-02-21,964.93
37886,24868,2020-08-07,1085.69
37887,11950,2021-11-11,1139.54
37888,9478,2023-01-20,1544.48
37889,14389,2024-07-09,684.61
37890,26613,2020-06-17,93.47
37891,24264,2022-03-31,619.84
37892,38278,2021-12-23,1163.39
37893,5606,2024-12-31,723.66
37894,21703,2024-01-14,1537.07
37895,3355,2022-04-25,494.69
37896,42783,2024-10-01,623.47
37897,16635,2023-12-31,421.74
37898,6315,2024-05-25,725.99
37899,40165,2022-04-05,1713.94
37900,20057,2023-01-01,131.15
37901,34558,2024-06-23,1061.65
37902,24244,2020-06-08,840.17
37903,32253,2023-10-06,420.79
37904,49640,2023-08-09,1720.57
37905,15829,2023-12-25,1586.32
37906,46060,2024-07-27,403.42
37907,13040,2024-08-12,1036.89
37908,28679,2021-09-30,1196.82
37909,12887,2021-07-31,303.76
37910,35082,2020-07-21,1135.92
37911,27232,2020-12-03,1103.03
37912,8759,2023-01-04,644.06
37913,23221,2021-08-29,1205.18
37914,10937,2023-10-13,1894.02
37915,23430,2022-04-04,412.55
37916,36568,2021-07-30,1784.82
37917,39479,2021-03-21,1848.34
37918,17927,2021-02-05,645.13
37919,27750,2020-09-22,848.22
37920,36910,2024-04-13,751.36
37921,5745,2024-07-09,631.62
37922,48865,2023-01-23,360.2
37923,25296,2020-04-24,1376.63
37924,24209,2021-03-18,1654.32
37925,40812,2024-05-02,1567.91
37926,21462,2020-10-17,1431.5
37927,12149,2023-02-27,1725.11
37928,8044,2022-10-11,1985.96
37929,48141,2022-08-17,50.82
37930,42806,2023-07-16,309.27
37931,24917,2024-02-18,900.72
37932,16628,2021-05-18,214.34
37933,45143,2021-06-18,1311.27
37934,98,2024-01-10,997.73
37935,36134,2023-06-12,426.64
37936,10650,2020-07-18,346.78
37937,12631,2020-04-28,247.31
37938,19658,2025-01-01,1666.3
37939,15378,2023-02-09,278.82
37940,47129,2021-01-11,1925.52
37941,15854,2022-01-15,1635.73
37942,5660,2021-11-05,1050.83
37943,38993,2022-05-20,1117.32
37944,31346,2022-08-14,249.01
37945,19137,2024-06-21,518.27
37946,36859,2023-05-29,899.54
37947,14532,2024-04-10,1263.73
37948,8350,2023-06-12,1043.76
37949,43118,2020-10-02,1850.31
37950,42331,2020-11-01,321.25
37951,41036,2021-01-28,358.09
37952,3773,2024-07-15,283.13
37953,19058,2023-02-16,1374.22
37954,48473,2023-01-15,938.07
37955,48317,2021-01-19,1991.95
37956,33365,2023-07-31,129.84
37957,40657,2024-07-13,1905.33
37958,34893,2023-06-18,1639.02
37959,36622,2021-12-22,661.49
37960,35781,2024-11-21,312.36
37961,44574,2020-07-12,1188.93
37962,22642,2023-07-31,622.15
37963,44009,2021-04-30,823.92
37964,33479,2023-07-06,440.72
37965,17275,2023-01-19,1590.56
37966,8385,2020-11-23,386.05
37967,16534,2020-05-13,1582.98
37968,10781,2024-07-30,1387.32
37969,35716,2023-03-11,409.48
37970,930,2023-01-08,1963.8
37971,18332,2021-10-23,187.62
37972,42587,2023-04-03,1219.39
37973,40697,2023-10-01,841.24
37974,13462,2021-07-09,1923.34
37975,16489,2022-06-03,1983.75
37976,19549,2025-02-20,838.91
37977,23384,2022-11-26,1585.95
37978,35717,2024-09-23,668.42
37979,5572,2021-01-20,1190.24
37980,41381,2023-05-28,939.33
37981,23036,2025-02-13,1904.23
37982,26569,2024-08-28,165.29
37983,44891,2023-05-21,1260.31
37984,19661,2021-10-10,11.17
37985,6612,2022-08-16,422.03
37986,46832,2021-12-14,1630.61
37987,12208,2023-05-16,41.92
37988,33830,2024-04-09,192.25
37989,8939,2020-04-04,1128.32
37990,1321,2021-07-06,1216.44
37991,22064,2025-02-10,1873.61
37992,26269,2021-08-06,207.09
37993,34190,2021-01-03,1020.4
37994,10498,2022-08-05,274.89
37995,43727,2023-01-29,1219.5
37996,16698,2023-04-06,223.06
37997,2311,2024-09-06,1150.06
