order_id,product_id,quantity,subtotal
2204,2931,5,973.15
31166,4941,9,128.97
5077,46900,5,68.75
35735,1453,9,569.52
43807,46220,2,129.38
26171,36376,8,332.0
29797,40742,2,311.3
12335,38099,3,1344.99
1991,7519,8,3640.88
8149,20205,6,2655.72
44440,25168,9,910.71
38732,41020,6,2559.78
38561,7253,9,4422.69
49829,22668,1,93.89
8346,14172,8,1716.56
34212,49902,3,679.14
8510,734,10,4324.6
39494,20435,3,1430.55
14871,45848,3,1292.58
43878,14705,2,663.84
43329,26395,4,418.6
25420,9736,10,3265.3
21803,39937,5,1876.15
38432,31663,6,2003.1
23791,16633,5,2423.7
3230,29458,6,2700.6
36209,44037,10,3133.1
37775,41338,3,752.43
31836,41239,7,1908.27
37531,13673,2,476.06
19753,17074,6,1683.72
1739,18625,6,963.06
4648,17015,7,2513.42
14903,31687,9,871.38
27832,16892,4,141.4
30925,10900,3,840.09
19242,35117,10,983.0
36046,49981,2,654.84
33407,49053,1,493.02
25182,21705,8,3910.32
31252,16247,4,1343.76
31283,18206,4,1768.56
31259,33602,7,1407.35
11086,16760,8,1822.0
11222,7671,10,1674.4
46465,9265,9,219.69
27891,30400,2,93.08
10052,38011,4,324.72
37179,44405,5,1135.9
19919,2631,5,2299.35
7292,27544,5,619.45
39205,43443,6,226.8
21359,23990,7,3042.48
11498,25123,8,1530.96
35346,24767,2,343.66
45976,31819,1,212.78
9034,18114,3,478.74
5356,20007,5,530.25
39955,27363,4,1272.8
34399,47935,6,2837.34
36070,36519,9,4249.17
36293,31620,3,287.91
34084,26263,6,2559.0
44830,46721,5,1502.9
3933,38752,7,379.19
11622,13481,4,57.72
36607,5273,7,405.51
31474,37435,3,1268.25
24108,19701,10,2029.1
39042,44248,2,957.1
22812,42741,2,218.14
21811,34294,9,494.64
43598,11880,8,486.96
16231,4237,7,1226.26
38180,3139,6,751.56
8394,16588,9,2752.11
43753,31470,3,1334.01
38681,27849,1,461.95
35988,19366,4,1072.44
26658,37554,3,45.87
5222,21777,8,3195.28
29132,8950,9,3284.28
49336,38516,2,779.78
30133,17783,4,622.4
44996,24511,3,1012.92
26672,23017,4,149.76
40028,23808,2,747.86
6830,7576,10,3963.1
34715,30984,4,1063.84
18337,49208,9,4018.05
1483,12600,8,2898.0
18703,36882,10,3340.3
3318,49372,2,320.86
20352,42962,4,1818.76
39071,19165,7,1272.6
10464,37914,7,2826.67
1514,33146,7,2276.26
29872,6100,10,1354.8
49464,44025,9,3835.98
2832,33050,9,292.14
9138,47856,3,670.95
31826,36099,9,501.12
29113,33157,2,457.42
5693,45244,10,1868.3
18289,33174,5,556.95
17018,26713,10,3058.1
15377,23008,4,1999.04
19859,13928,4,390.52
42754,29510,9,2959.47
717,23950,7,631.68
1295,15347,6,683.76
40477,46574,7,1633.45
22639,4577,4,1356.36
38502,45429,10,3304.4
960,44714,10,4253.7
8403,7076,10,3796.3
34320,1008,10,3062.2
31481,5438,5,1361.8
26367,2074,5,2474.1
32303,11801,3,31.05
179,27927,5,1904.0
34033,28410,6,2317.92
15741,11725,1,381.84
48099,48941,6,604.74
35522,42098,4,1667.68
3333,33819,1,383.41
37036,14303,1,426.79
38885,46626,6,1079.16
38440,10636,8,3705.6
44918,46077,9,1012.68
28224,49651,8,2596.96
22134,3283,3,1317.03
16121,621,5,1760.35
27753,16777,5,2347.05
48034,8374,9,965.88
23192,49316,9,3004.38
13098,17607,4,1400.16
46294,18501,7,2848.02
41331,8223,3,43.68
15378,23033,8,3539.68
7342,2719,3,795.93
2551,11824,9,1458.81
33455,47216,8,1074.96
479,45600,5,1302.95
9000,32121,10,642.8
35279,25369,6,2033.46
37041,922,4,1160.16
33361,45916,10,2286.0
21007,23120,5,1080.45
35626,23510,3,1384.14
6011,44306,1,36.21
26505,37781,8,620.48
40479,14919,4,347.04
865,46614,7,778.68
20157,37130,5,2027.55
46928,12767,7,1397.13
46161,13840,6,2455.62
10081,42759,4,756.4
16568,10202,6,2150.82
12955,40364,4,832.32
4351,43052,3,475.77
29157,17111,9,4472.55
48848,12506,1,319.99
8565,25421,3,1386.57
12876,17099,7,1425.34
1301,41513,10,575.7
16726,16752,5,2041.7
1441,14170,6,447.24
27176,27297,9,3527.19
14423,23831,3,1089.21
48581,37993,9,444.15
30577,19213,7,3242.96
3357,46983,5,2135.75
44780,47936,6,1910.94
35480,16573,1,462.29
35390,14544,4,1607.8
30833,43096,2,224.04
23655,22860,5,1607.1
9554,23284,10,1904.3
3978,30702,3,578.31
2158,10712,6,2569.32
28955,37446,5,1986.1
5321,21387,2,442.48
16722,22642,9,4068.27
43685,4943,3,591.39
41428,41395,6,947.76
33130,17695,2,525.3
42763,11933,4,1510.36
33974,6504,1,423.98
6711,43760,9,3966.03
16209,26803,5,1874.3
27884,6270,7,1401.68
44712,6356,4,353.32
5300,3997,5,1984.5
15737,2276,1,389.88
47977,18137,2,869.56
30113,6860,1,444.05
2707,28555,6,2344.8
6536,48528,2,782.16
15371,40493,3,1161.3
37243,21383,3,751.59
32548,11465,3,746.37
20368,20421,8,965.92
37365,47759,3,746.28
42538,40892,8,1748.56
12025,2626,5,1870.6
24018,49356,8,3783.84
48770,762,1,383.86
31776,39268,7,2624.37
18884,23852,1,80.95
34651,31986,5,2010.7
25723,15992,9,4477.14
45935,44938,8,3185.84
8686,12895,7,3126.76
35859,29324,4,1011.8
16237,26249,9,3813.75
22756,35278,2,821.62
43717,25547,8,3974.0
27889,4778,4,1974.24
36107,29805,6,2412.12
3791,42483,2,206.12
29236,52,7,2110.43
12781,30672,5,2362.7
19316,21665,7,1870.82
42189,14682,2,862.22
48341,42514,4,596.32
33192,47763,8,999.04
7276,6744,5,734.85
28252,40116,1,122.87
45037,25032,10,4037.3
24921,42003,10,998.3
47573,43207,6,166.14
14162,48092,1,64.24
21282,8458,7,1142.05
35287,17866,5,2158.8
35005,21491,3,309.15
30918,22072,2,517.8
38879,47959,4,1840.04
2778,47611,4,1333.36
34667,27927,8,990.0
27733,46247,7,701.19
3727,42,6,1271.1
35154,31672,8,2878.8
16685,6346,2,256.18
44772,38535,8,3075.84
16245,19645,9,1517.49
37666,41103,9,193.5
19104,17892,6,104.88
16418,16682,3,1234.53
27843,40548,7,3154.2
17707,18896,5,998.1
46961,27120,6,522.3
25046,12122,3,1074.9
8081,5865,1,488.45
22003,47212,9,207.9
731,6453,8,2004.24
23240,6187,5,2142.25
31882,33836,5,673.9
5397,4365,5,1009.1
36117,20886,9,3879.36
22081,31210,4,1841.76
30338,10833,9,1435.32
45807,18688,3,1029.45
46082,23104,8,541.52
5191,27812,4,1823.4
38862,22049,1,486.81
18338,34042,5,662.95
6177,15336,1,262.63
49771,16812,2,781.6
9194,33640,10,4001.3
31461,1161,7,1087.87
22812,46190,4,1513.72
40315,15781,7,3240.23
197,48795,8,1988.08
30990,43625,4,1948.4
13228,21422,3,643.62
37917,31997,10,2018.2
19067,11208,2,261.0
33617,5847,9,1563.84
17914,32073,7,55.79
31261,5062,10,1387.4
7565,10441,5,1616.75
25802,35435,2,132.02
27815,42730,1,244.16
46730,37451,9,1558.26
27514,30598,4,551.08
5905,37146,6,211.26
10663,34847,8,3382.88
10107,25066,10,960.1
21705,36065,5,2043.9
23953,5474,3,692.76
18660,24508,2,74.18
38530,41413,5,1136.6
10103,20719,7,2378.25
40421,10613,9,3224.61
10359,11018,5,1187.4
1337,17548,4,1552.52
20500,10948,4,175.24
43441,47141,10,1253.7
47152,31817,9,4394.61
21849,48031,2,602.6
45056,15658,4,1399.76
28625,4721,10,1352.6
5006,42821,9,3519.81
30834,9417,4,737.0
5015,10413,9,1334.52
15422,11377,7,1082.76
36490,9339,3,368.58
21194,22763,6,2519.04
38727,26227,7,427.49
21221,42469,2,556.96
8412,32717,2,667.44
27334,42572,7,2604.42
17877,47258,6,602.7
3787,32532,7,2227.33
17771,5340,9,598.77
39058,28078,10,631.6
7001,16430,10,4202.3
41300,9776,6,427.56
15134,12268,1,275.97
28760,36684,3,966.42
35844,18586,10,2992.5
25679,32724,1,245.63
42334,45516,2,806.18
30222,16812,5,371.65
34787,6797,5,1645.45
24699,18855,1,396.81
37255,41954,5,1905.55
16037,9098,9,471.6
42060,4846,6,2037.42
49945,19590,9,2088.54
20582,30715,6,1424.94
41074,7116,6,1086.36
6443,49802,8,3601.76
40364,27655,9,1137.51
256,19716,1,222.52
43598,33471,5,1359.2
15148,18950,7,1613.99
777,6465,1,353.03
7240,42798,6,805.5
38968,37823,2,505.02
23794,41528,7,2163.21
7496,41286,10,651.6
19968,5347,2,960.54
38967,13865,3,379.98
26862,22082,7,459.2
31212,27169,1,357.85
37383,30012,10,4877.2
21554,3636,6,2724.96
12360,5534,2,405.86
18012,22953,8,3545.6
18894,41830,8,532.0
23218,7877,7,836.92
33217,13864,1,45.97
13231,15984,6,522.9
31078,36360,4,315.2
30845,44063,1,45.81
35963,30058,10,3151.9
36742,28772,8,2023.2
36078,15879,10,3090.4
26250,28307,3,669.48
4276,2357,2,344.3
38446,11005,1,478.01
10667,20907,9,2190.51
34474,48950,6,2867.16
39039,44376,9,3938.85
5766,21985,4,191.08
21784,30122,2,828.3
33333,44815,7,3083.08
543,35306,1,475.72
3429,35234,10,233.3
684,20969,5,1375.85
14379,18399,8,3253.12
24277,21365,4,1998.28
40464,33273,3,179.58
34030,35361,1,246.42
13833,17345,7,1413.65
31678,48566,4,655.4
17031,9793,6,988.98
38362,19605,3,1359.48
48224,28324,5,1191.75
47289,46530,5,2026.65
21641,16891,3,1405.38
13320,44825,3,15.72
43021,36943,10,2272.8
14002,23299,10,1148.7
717,8785,9,1181.7
35603,28589,3,1369.65
420,21689,3,478.17
21113,4346,4,114.16
43074,42662,2,196.22
43932,17083,6,1704.84
24196,47430,9,2199.51
2192,49788,5,341.3
13271,4162,1,475.64
6951,38494,5,1464.3
44172,22000,4,249.44
31354,11700,8,1907.84
47173,6346,10,2219.5
22397,34534,10,410.9
36350,10677,4,1483.48
21570,3530,8,699.6
30166,26239,1,185.53
11286,7856,9,3846.78
24025,12082,10,2275.6
24882,28681,4,1039.96
7630,22329,2,657.02
18590,47436,1,324.27
2855,3133,8,1171.28
46553,7423,9,3503.07
14727,21935,4,1895.24
38680,45852,3,1388.28
9213,26805,7,1289.19
22984,28875,6,1535.64
40918,46012,7,1770.37
28211,28766,8,2358.16
12375,24629,1,281.28
8177,17628,4,563.8
30057,15008,10,4717.3
5604,16423,3,1051.74
39243,11671,9,394.65
34895,40577,4,803.56
2005,38352,5,871.45
11161,41507,2,804.38
760,14169,10,3032.2
37751,22257,2,483.58
24895,44456,5,68.85
22449,33580,7,448.91
9851,27309,2,169.22
34217,24782,5,2099.95
33525,9096,7,945.21
4391,10783,10,1883.7
37496,5640,1,184.95
34254,2509,1,475.39
35010,3810,8,2623.92
29383,20231,2,303.4
30798,22814,8,3170.56
35134,1214,7,3193.26
2961,24300,7,899.99
5670,37104,5,1483.1
47296,13856,3,344.1
13326,36728,4,1025.96
11891,5911,7,757.96
43976,25731,1,245.67
1768,19138,6,2763.12
19601,5472,4,547.44
15124,16609,2,245.58
22682,32914,6,1743.3
23250,41301,7,548.8
14201,1657,2,346.2
44072,23289,10,1078.6
4430,25752,4,1259.04
6934,22118,6,410.04
7795,42552,5,1828.65
3975,30362,2,688.52
25483,33977,7,1286.67
40100,17196,6,1256.04
471,15488,7,327.88
33796,31103,8,2053.68
31821,13825,1,211.04
511,39595,3,1256.76
36469,5900,8,1173.28
38410,22658,1,391.68
5591,16854,6,2183.52
22286,29186,1,267.25
42863,37878,2,863.14
46529,10975,3,406.08
9611,31156,7,717.5
47496,32319,7,1413.79
13514,26207,7,1120.77
12925,39231,3,1489.95
27446,31926,2,674.16
44335,30290,1,483.19
49899,29741,3,213.06
35455,14157,4,1042.84
38410,19404,6,605.58
16064,30823,1,493.61
31898,40100,1,225.33
13031,49572,3,860.1
46929,30978,7,3472.77
11816,18020,8,3215.12
7815,42369,4,1698.88
28835,10735,4,1651.12
34474,32533,4,1244.24
15287,40594,5,798.95
36717,26380,5,2018.45
3295,36493,1,323.09
48807,3149,6,1257.78
7159,26870,3,1247.07
40298,25925,4,638.84
22700,48661,3,250.32
46391,32689,4,537.36
27939,42936,2,75.14
15898,38519,5,1597.4
29580,14880,8,277.2
12555,15385,8,1134.48
2847,23907,2,790.36
46651,15896,4,1325.48
19077,26503,9,2127.51
39209,30707,1,199.09
14867,16291,8,3271.52
5541,29475,4,685.48
30068,17558,1,282.02
20882,40928,4,674.0
36505,49826,3,310.08
10880,17733,7,2898.0
9239,18909,1,98.43
34794,22905,10,1900.7
48476,3016,10,4832.9
37565,36230,2,80.34
45462,9205,2,987.4
22419,44280,8,722.4
29215,34180,8,1408.88
19334,34581,4,1367.32
49912,49999,9,338.67
7282,366,10,2873.8
42180,28745,5,1591.8
8321,35297,7,1024.66
48789,4777,6,2997.06
46579,18563,9,3748.95
49812,11739,9,3885.57
29814,41388,4,324.28
5307,9063,3,1137.99
10141,24284,10,709.3
45143,6754,1,458.17
42708,28637,3,292.29
23816,27686,6,2920.68
43584,23236,9,469.35
29883,47869,7,1756.3
14500,2614,5,2259.25
36025,36171,3,1337.34
1665,33208,3,57.84
26177,14698,8,1815.12
13836,1404,7,2571.03
39740,17111,8,648.56
6722,36247,5,2026.3
23654,7785,5,2214.2
3762,30499,1,327.04
25259,37973,6,2529.54
4559,17349,10,2987.6
4969,39823,7,1796.06
19586,10875,1,29.56
30202,40511,5,2210.45
8129,7258,10,3088.5
45206,19699,7,902.86
4833,49635,8,1737.04
35604,22491,5,2379.2
34856,39776,6,2679.36
28729,49484,5,2173.5
11585,27613,4,931.48
26451,35045,7,1373.96
30465,6903,9,1259.55
18582,16393,9,2133.27
22708,31218,1,72.22
30758,44333,9,506.52
19208,26486,6,1534.62
38881,34545,3,1322.67
32379,22968,6,68.7
35123,42190,9,502.47
13837,30362,7,2676.24
35341,37608,4,1895.36
5439,37368,2,76.58
19576,9150,6,118.38
23889,23733,10,3347.7
2535,47314,3,705.21
43491,45225,6,2971.32
31112,33894,6,681.48
27542,30645,2,545.78
14391,9568,2,393.16
42324,9683,3,191.22
35619,37873,10,287.1
17808,46118,4,1316.84
33814,35123,3,605.31
22509,32617,10,1773.1
12556,39489,7,181.51
48007,21998,3,469.23
15154,24190,9,3250.89
10436,963,3,104.52
17926,45011,6,2096.4
11839,16381,6,1677.9
24379,15944,4,117.0
41976,17536,7,523.32
7722,5637,5,2165.05
37137,9108,7,2320.01
42459,33538,3,876.18
23407,7409,1,452.83
44109,8245,10,3964.5
2941,17292,4,1709.36
25530,40595,4,1219.6
38048,43778,5,1706.4
40834,22765,4,483.48
12753,28716,6,2765.58
34114,32859,8,3542.8
13188,30620,7,113.33
22877,9347,9,1872.9
5374,44372,1,118.65
8511,29170,5,796.5
12368,34254,3,1330.14
30572,35107,7,2139.41
27677,36348,3,809.25
1170,17812,8,1390.08
5159,288,9,3942.45
16799,2708,6,1795.2
20951,5640,9,2604.15
41704,48089,6,776.34
28029,38173,7,2032.52
6585,20733,3,198.6
47526,49824,9,244.71
14763,48073,7,2249.94
42034,37991,7,1775.97
36032,15413,7,3377.5
21026,22324,1,463.59
8608,27983,2,531.36
36225,28648,3,1011.06
42477,26587,5,1610.15
48548,37428,7,517.02
14258,49547,2,730.56
43119,9409,8,1364.0
43072,38260,2,190.3
45831,35727,1,179.35
20861,13931,10,1543.6
47610,2428,9,3260.79
29189,35921,7,3317.37
28864,45400,5,1301.85
4300,46771,6,1179.42
33722,3613,9,1858.59
9498,25713,5,1009.1
39644,49599,4,1595.28
16279,38812,4,1286.48
18127,31850,9,1332.45
41375,40480,6,212.52
24478,497,6,2095.32
31987,2926,8,284.8
41452,49705,9,2016.36
40749,17532,10,1366.3
2069,25378,1,123.66
4919,43023,5,1925.45
41879,36081,2,27.88
29651,29414,5,363.75
4654,43813,10,2968.2
10842,212,6,204.96
26493,14090,10,3532.9
2815,46077,3,1367.16
43566,45883,3,1246.08
5393,1552,7,290.08
27318,43709,10,918.7
21820,30447,6,2382.6
3447,37616,7,3022.25
23068,4744,6,703.8
14214,10980,5,109.7
33280,45495,2,329.84
2165,23704,10,4544.5
38699,13433,9,3759.03
41323,40321,1,365.55
29189,15781,2,94.62
37229,6763,4,1713.64
7110,11060,5,2022.85
3668,12917,8,824.72
5851,14301,7,2969.54
20243,19387,7,1797.25
46167,43086,6,1379.52
44516,2364,6,2734.44
34520,2946,6,2999.94
5533,38958,10,914.4
25806,44088,5,2273.0
998,38567,9,1040.31
8480,37707,7,2790.34
48348,15154,1,325.85
49350,24717,5,2145.45
42789,22149,6,277.8
27902,25722,4,271.68
15380,24941,7,2544.92
28665,18837,7,845.39
47170,17742,4,1822.64
37854,31287,3,978.54
19020,11374,8,2271.04
1952,154,9,3363.57
30930,34075,1,99.69
17992,33968,7,2158.73
21895,23358,10,1828.3
21215,32818,10,2326.4
43749,4420,9,3428.55
32921,39909,4,1465.04
40666,9293,10,934.2
26801,45804,5,276.85
792,22292,8,1007.36
25704,19317,8,861.12
25683,21515,6,2456.22
19446,21580,8,3635.28
43107,17183,5,535.4
14896,44073,7,2696.54
27159,42333,3,245.85
17732,31521,9,3864.96
28148,34608,6,1269.3
12632,24450,8,2068.88
16708,31064,2,224.74
35423,31047,3,1357.68
9942,48317,6,2574.0
10454,2775,8,3132.96
27104,44660,8,60.8
5549,21187,5,410.85
29559,40095,2,99.14
49006,27647,1,148.18
19203,26238,3,1311.27
38815,32203,5,2029.85
1621,30667,10,989.2
29860,41919,4,303.96
35270,47380,5,2102.4
25807,2061,5,1655.2
21690,6427,1,457.42
15390,37464,3,349.02
27749,47497,5,652.4
43075,42127,9,2549.07
47261,4572,1,47.42
19269,5763,7,2686.95
38574,40040,8,1255.2
12159,26949,3,256.32
43574,15893,1,398.58
21250,38134,4,54.04
33585,17919,2,924.78
37654,6541,7,3451.63
34452,16014,5,71.35
29210,5101,8,1706.0
40548,12526,10,4376.9
1837,37071,2,452.72
9631,32183,6,1592.4
16864,8231,5,53.1
31893,6573,4,135.32
10835,30405,8,2357.52
2759,11991,6,1103.88
37587,43127,1,102.99
24143,944,10,1781.6
7164,27497,3,986.01
38333,33322,3,347.4
42273,25414,1,176.84
49517,42495,10,4975.3
46060,13733,6,1558.92
21105,22670,2,285.5
23855,17172,6,2748.12
30407,4990,1,26.26
43491,27304,10,3484.5
43178,19988,10,1436.9
42769,14082,9,2580.84
21053,3471,9,3358.26
26336,44285,4,535.72
30294,46766,5,1225.85
23999,10813,10,1777.4
29314,28695,8,950.48
36571,42270,1,391.52
36617,27532,9,3845.97
38529,29459,7,589.4
12501,3732,8,2682.32
34884,4449,10,1082.5
41438,49755,4,1550.12
46208,8519,7,1203.23
23339,8469,7,1541.75
16672,16662,4,842.68
24597,36100,6,111.12
2647,18185,5,433.0
34222,42897,8,1561.36
7350,22658,10,3570.5
22352,13723,2,73.3
10132,15906,1,467.05
38277,26952,6,2877.54
26801,46375,9,3772.98
39324,21602,7,1088.5
29513,4155,3,350.31
49706,7102,4,765.08
31804,43323,3,1497.75
26325,16430,4,350.52
20054,32639,8,3247.52
16915,2613,10,462.3
41113,34718,3,675.24
8271,28188,1,418.33
48610,10785,9,4283.37
26256,16292,4,1332.68
49402,18041,5,986.4
16906,36075,5,1215.8
40279,11049,4,1929.8
34593,12981,2,875.34
10932,1523,5,787.45
27026,6705,4,811.64
39372,39593,7,936.95
25128,24790,8,2880.0
25429,40900,8,1741.36
26239,16923,2,431.54
25519,45494,8,2982.16
33233,2669,7,2957.92
37067,27119,5,145.7
7620,32133,10,840.7
26753,40808,9,2895.66
15785,34536,8,1043.2
23872,18470,10,4749.9
49108,15862,6,1737.78
17090,6654,8,887.12
42674,11860,3,826.98
40172,38324,7,3481.73
39413,17632,9,733.59
45696,39599,10,2539.8
12176,24016,7,1375.71
42985,22211,3,1024.71
3948,23990,8,2923.2
20743,7113,10,2761.5
21737,44072,9,119.79
17571,41558,5,1270.85
29326,41335,5,1818.6
11383,16304,2,17.72
26103,20016,6,2563.44
2138,21764,2,380.94
25549,38397,9,3127.23
43917,7067,8,2893.6
29072,28560,7,3174.08
4857,25088,4,1240.08
16083,16487,7,1586.2
13052,4437,3,475.05
31349,35332,6,2655.54
35166,29677,7,3027.01
6259,39697,1,303.73
11198,9448,1,160.85
44204,36804,9,262.89
4617,47322,6,1914.48
11347,36060,3,1148.7
15755,47109,6,291.36
37180,18978,10,1076.6
10474,16071,4,1081.04
18531,40864,7,707.42
17509,13090,3,292.26
10513,32634,8,3051.92
33788,13522,2,736.9
32976,2504,10,3481.3
22625,10146,1,53.73
31850,25164,7,3321.5
15097,36923,4,1699.88
41191,44093,3,472.86
47167,28282,1,39.24
28474,23658,5,1143.7
31311,907,4,872.64
39250,29647,9,2760.39
8774,25668,9,1328.58
32049,20650,3,375.93
8500,45506,7,2741.62
25715,4883,3,1498.98
33165,8826,8,3289.6
32177,40998,4,1648.96
13052,38902,8,2807.12
8886,18677,3,66.03
20123,28294,6,951.42
1988,16059,5,1618.5
6735,47030,2,763.14
22953,10706,4,444.0
17745,41577,10,106.3
36379,21158,6,2429.82
19261,34173,2,198.98
44094,10524,1,109.09
5176,46092,9,4406.85
19029,33909,6,1214.16
520,19543,3,1161.72
25101,2561,7,1173.06
45979,45330,10,804.5
21567,47760,8,443.76
48408,29375,1,344.58
22961,24825,4,185.64
23745,3529,9,3163.32
43414,11673,9,2294.91
7863,12929,2,820.66
18384,22780,4,975.0
40608,40593,5,620.25
42410,23367,1,244.36
15557,1865,5,2136.0
6450,15031,6,2620.02
19458,46524,9,3857.04
45329,48150,1,433.34
8077,19074,8,1598.96
13385,48703,1,450.24
43425,3181,2,599.1
38034,41673,6,1176.72
565,12064,9,663.66
13322,45755,10,4747.8
47411,30833,5,2297.0
43926,4052,2,426.16
17783,1734,2,483.58
23737,143,9,285.3
49138,24273,9,1203.48
30266,6211,3,1446.66
39429,26802,1,338.55
4264,42947,2,221.82
29046,24207,10,836.0
9466,37123,1,254.94
49916,27594,8,2635.12
29428,8777,4,1558.08
11428,34430,1,382.15
21852,46426,4,200.04
17149,42631,9,896.31
24179,34005,5,184.95
46874,46619,8,3126.16
21453,18416,10,269.7
6504,7046,9,2284.74
7688,49436,3,529.26
29800,41681,4,704.16
7725,21522,10,647.9
35951,10797,9,1123.38
32454,8813,3,436.44
15409,915,2,144.84
30548,38453,7,1400.35
19649,34899,3,967.23
9762,42827,5,776.1
35795,765,9,4193.19
42396,10844,4,558.36
16123,46823,7,658.56
11387,8459,9,4129.11
7975,2149,1,173.69
43473,8583,5,766.05
29595,2738,9,548.64
41998,7863,7,2056.04
8157,5429,5,1933.6
27000,37949,8,3390.64
41866,42987,8,3816.56
26695,46528,8,974.72
7498,28764,7,2893.31
41023,41082,1,284.29
4266,26320,5,1853.75
2130,46855,8,1445.76
44088,13467,1,243.82
24266,15081,7,1883.77
48417,43556,8,346.32
45824,44066,5,1211.5
7325,2995,6,1525.74
7641,24142,4,1758.76
4460,36456,5,290.05
16542,38661,9,2324.88
7518,862,7,1285.62
4980,34741,2,244.52
19324,35470,2,528.86
18259,20373,2,560.24
46801,38471,1,46.1
49992,1440,8,3748.0
47628,25827,9,4160.25
44219,26490,9,552.51
24907,13054,3,1152.33
48496,1710,4,832.48
46418,49512,2,78.84
39174,2406,3,1293.66
32279,40411,10,2703.2
33351,49680,8,869.12
4085,16355,10,3688.3
12675,31710,5,933.65
41973,47674,10,2410.4
49644,3333,6,983.16
911,43562,6,371.7
15928,47848,4,1268.56
10038,17338,2,410.62
29930,7996,9,2620.26
22939,19455,8,2372.88
31937,29308,9,4058.82
41755,16890,8,2866.48
26949,39973,6,1076.4
39889,27865,1,423.17
48312,34914,3,583.08
35728,8649,8,3753.12
34331,6910,8,2426.56
49460,28468,10,3470.4
10300,29198,9,4144.41
639,1317,5,1374.4
7429,337,3,1230.81
32437,34652,9,1296.27
18367,21463,1,60.59
9064,35213,9,4148.46
2584,14324,4,1554.72
4524,27692,8,3371.2
11143,3001,9,3679.83
16312,34730,3,972.21
15911,31016,10,594.3
20922,12461,3,410.13
36236,18371,9,3109.14
11187,19495,6,1815.36
43841,11554,1,238.86
12845,48260,8,809.28
2684,19387,1,221.87
6087,26850,9,2054.52
29518,14804,8,644.24
36175,45893,3,691.14
23467,28509,8,709.52
46514,26442,1,100.05
36837,37408,4,1141.72
35133,24291,3,526.47
18528,29513,5,1944.55
24441,6181,10,600.6
48680,38069,6,2211.06
49586,16830,7,1739.15
36274,5237,4,1499.56
45457,40864,5,2156.5
17756,47018,10,1183.8
11102,29700,1,346.01
29984,6493,9,831.87
40467,45484,9,3247.74
3922,30996,3,887.4
49102,32758,5,727.1
46886,24846,1,140.9
17988,27941,7,1614.9
21205,45893,8,470.4
4903,26980,10,200.2
21324,28597,1,384.96
33075,22616,4,1422.12
39076,32432,6,1165.2
9137,41685,1,139.78
10405,47365,1,231.08
20143,29667,10,3936.6
2804,13178,4,1988.32
17372,34170,6,369.0
7431,15029,2,642.76
338,44894,1,268.42
44782,33117,6,2305.38
48717,43894,1,335.84
13902,25003,6,1069.8
693,49601,8,3947.2
48978,24183,5,924.65
15807,10820,6,97.38
11098,20004,9,4459.59
3437,30814,4,1577.04
30037,3727,8,2316.4
11195,8355,6,603.12
7858,6348,9,1401.93
29552,37131,5,1380.2
30094,26186,9,1838.97
5300,15386,3,1375.95
49030,21060,8,3117.28
1788,43751,5,1757.3
1529,20314,6,768.6
14684,26060,1,121.44
7648,47593,4,467.56
19380,43171,9,1364.22
28619,20485,7,2975.49
48447,8863,3,770.1
34436,6445,4,589.88
41480,44668,2,474.82
48653,38362,1,473.24
32720,13234,2,356.8
16793,4088,7,3306.38
27214,21961,3,968.22
37929,10922,10,1850.8
1860,42148,2,601.78
21947,18075,6,1562.94
767,37344,5,1808.9
38108,25956,9,3763.53
25597,34049,8,323.44
15940,1378,3,210.99
21271,18820,6,1997.58
10479,32679,10,1471.4
13739,40029,7,1085.84
36707,15571,6,629.7
6394,9890,6,631.62
10974,27280,1,95.49
10470,17993,7,975.94
32402,13305,8,404.32
23000,49428,7,815.29
24751,8328,4,339.04
28151,40126,5,1684.05
18123,20247,5,646.8
22913,37165,4,1770.72
24634,12946,2,147.56
39456,9526,7,3440.36
35227,6706,9,2893.14
7128,23519,5,614.75
5564,29625,1,228.77
18539,3147,1,191.37
42662,9784,5,1788.65
12079,49229,1,486.85
16287,14976,3,128.46
5210,1043,4,922.24
26358,10138,10,3536.0
32496,37439,2,729.74
17063,8465,6,1087.38
8884,41754,9,273.33
48625,10057,7,262.85
19527,721,2,372.38
6657,17409,9,3754.71
11552,32032,9,3289.14
2719,1727,1,356.58
28488,9000,10,3126.6
31751,48920,7,2800.77
9622,30154,9,3744.18
41468,14682,2,850.48
10545,26773,7,2593.22
11343,25020,2,843.98
27676,46952,4,1002.96
16324,7839,10,2812.5
1959,21419,8,2377.36
18853,14480,8,1211.04
11868,2790,8,1929.52
42998,24630,8,3748.8
37755,559,2,297.12
10291,12380,9,2148.66
35377,18783,10,861.8
11317,41309,2,677.94
12623,44486,8,3866.48
24800,681,2,615.96
5442,26602,5,274.65
8245,40188,1,367.37
10898,28397,3,383.61
16139,36234,2,420.02
14220,14117,5,55.55
2728,35839,2,929.44
29711,44836,2,211.9
14375,1610,5,2042.25
34259,26881,8,2290.48
10054,26741,9,2435.76
17962,49670,1,40.17
35807,48857,6,1294.74
28419,5462,5,1481.5
18681,29857,9,476.28
15383,45266,10,1709.5
11667,5159,7,1248.66
13790,37824,6,948.54
13315,29585,6,466.74
37890,12139,2,108.22
11098,32449,7,1648.71
15525,49738,5,1182.85
16032,7138,7,2891.14
42882,46283,9,1458.99
